date,forecast_12_mean,forecast_error_12_mean
2014-03-01,3.063096058680066,3.1330960589599557
2014-04-01,3.0541010991200164,3.2541011021599204
2014-05-01,3.0467619423200927,3.086761941200038
2014-06-01,3.0395592897199495,2.91955929215996
2014-07-01,3.022549465919979,2.852549463959986
2014-08-01,3.005322212679969,2.8053222099200346
2014-09-01,2.9824910994000042,3.022491098679899
2014-10-01,2.961556768399997,2.791556766799952
2014-11-01,2.9339957587600276,2.4339957587600236
2014-12-01,2.9144556947200235,2.1844556750000357
2015-01-01,3.1063303327999434,1.7363303281599674
2015-02-01,3.6479990182399495,2.6279990368800337
2015-03-01,4.548160442640054,3.6981604208401246
2015-04-01,5.386612669520002,4.25661267432001
2015-05-01,5.462366412879809,4.4423664312399636
2015-06-01,4.42571324876008,3.4257132487600734
2015-07-01,3.7029029649999257,2.8729029825999635
2015-08-01,2.845064700079981,1.7850647577999916
2015-09-01,2.711415536679984,1.2514154986000077
2015-10-01,2.657985268000041,1.0179852824800149
2015-11-01,2.6394903974000394,0.9494903411599916
2015-12-01,2.6289746825200155,0.5589747506399972
2016-01-01,2.6237784768399828,0.12377847683999803
2016-02-01,2.6138212538800034,-0.12617875491999947
2016-03-01,2.6046647291600054,0.2246646126399979
2016-04-01,2.5967357858399693,0.3967357371199979
2016-05-01,2.588626822400026,0.7186268179599999
2016-06-01,2.5810471821200025,0.9510471866399969
2016-07-01,2.569228653279982,0.8392286345200001
2016-08-01,2.5631268306799697,0.6231267750399931
2016-09-01,2.5596639871600346,0.3296639685600064
2016-10-01,2.554059867920036,0.5140599069599977
2016-11-01,2.5508479177599845,0.3508478698000039
2016-12-01,2.556636924800051,0.4466370291999957
2017-01-01,2.5881196914000153,0.5181197577999992
2017-02-01,2.67514887611999,0.4651488371200027
2017-03-01,2.6441727328000746,0.28417283899999957
2017-04-01,2.5934742636799615,0.13347422376000032
2017-05-01,2.557026347919965,-0.24297360516000427
2017-06-01,2.544636845360012,-0.325363037519993
2017-07-01,2.54075064720004,-0.40924940071999694
2017-08-01,2.541591339799986,-0.158408705760001
2017-09-01,2.5521771887600533,0.27217721948000156
2017-10-01,2.5454915029199263,0.025491523199999724
2017-11-01,2.5500460573600305,0.3700459881199986
2017-12-01,2.547717075519996,0.6377171079199891
2018-01-01,2.545549716320027,0.9955497635599831
2018-02-01,2.5529745768800294,1.0329745955600014
2018-03-01,2.5628079420799557,0.7028079270399974
