date,trans_1_1_mean,trans_1_2_mean,trans_1_3_mean,trans_2_1_mean,trans_2_2_mean,trans_2_3_mean,trans_3_1_mean,trans_3_2_mean,trans_3_3_mean
1991-12-01,0.9678489788400086,0.058220525640000874,0.014529630720002,0.024442820080000035,0.8998668772000159,0.04347155899999967,0.007708202640000989,0.04191258784000028,0.9419988154799734
1992-01-01,0.9679370401999852,0.05794025783999988,0.014458278480002118,0.024381546560000106,0.9003401795600027,0.043561566599999955,0.0076814022400008165,0.04171957964000029,0.9419801610800039
1992-02-01,0.9681025910399964,0.05768498836000046,0.014523268680002437,0.02428207344000054,0.9008054733200309,0.04354061752000057,0.007615330080001116,0.04150950267999974,0.9419361025999985
1992-03-01,0.9682071767600157,0.05749385004000128,0.014400631960002333,0.024213855320000914,0.9012304146799907,0.04345537920000016,0.007578973800000849,0.04127572919999963,0.9421440047600063
1992-04-01,0.9683776567999928,0.05724797816000018,0.0144703248800022,0.02405615264000016,0.9015437063200071,0.04340678196000042,0.00756619360000091,0.0412083303999999,0.9421228978399985
1992-05-01,0.9682968061199869,0.05678867752000036,0.014384347800002346,0.024121628240000168,0.9023827508399892,0.04335087668000069,0.007581558400001094,0.0408285567199995,0.9422647705200118
1992-06-01,0.9684342549600137,0.0564505995200025,0.01438968416000206,0.024014734960000002,0.903010361519987,0.0433742697199997,0.007551018000000891,0.040539029280001436,0.9422360581600088
1992-07-01,0.9684405026000018,0.055940219639999234,0.01445128700000235,0.024004269799999842,0.9038418943200012,0.04336000548000103,0.007555223520000842,0.04021788895999978,0.9421887099599966
1992-08-01,0.9685110340799904,0.05572593028000039,0.01445205340000189,0.023963556720000195,0.90424954112,0.04334480844000005,0.007525413600001048,0.04002453336000086,0.9422031423599874
1992-09-01,0.9685624561600084,0.055269157359999994,0.014402758560002189,0.023940452520000342,0.904953090040004,0.043256613479998984,0.007497089000000964,0.039777762919999675,0.9423406109999998
1992-10-01,0.9686162731599816,0.05477087540000082,0.014339366960001947,0.023895201280000295,0.9058986054399886,0.04318123240000019,0.007488516520000965,0.03933050147999967,0.942479382600002
